Data de captura,Hora de captura,Categoria,Descripció,Preu unitari,Preu/kg,URL,Imatge,Disponibilitat
08-04-2025,21:08:35,Limpieza y Hogar,Perfumador para ropa campo de flores San 40 lavados.,"4,15 €","0,10 €/lavado",https://www.carrefour.es/supermercado/perfumador-para-ropa-campo-de-flores-san-40-lavados/R-VC4AECOMM-203508/p,https://static.carrefour.es/hd_350x_/img_pim_food/203508_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Lavavajillas a máquina en pastillas Quantum Finish Powerball 64 ud.,"19,49 €","0,30 €/lavado",https://www.carrefour.es/supermercado/lavavajillas-a-maquina-en-pastillas-quantum-finish-powerball-64-ud/R-VC4AECOMM-372862/p,https://static.carrefour.es/hd_350x_/img_pim_food/372862_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Limpia muebles Pronto 250 ml.,"2,85 €","11,40 €/l",https://www.carrefour.es/supermercado/limpia-muebles-pronto-250-ml/R-VC4AECOMM-168892/p,https://static.carrefour.es/hd_350x_/img_pim_food/168892_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Ambientador spray flor de cerezo Essential Carrefour 300 ml.,"1,15 €","3,83 €/l",https://www.carrefour.es/supermercado/ambientador-spray-flor-de-cerezo-essential-carrefour-300-ml/R-VC4AECOMM-654887/p,https://static.carrefour.es/hd_350x_/img_pim_food/654887_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Toallitas multiusos limpieza Carrefour 40 ud.,"1,73 €","0,04 €/ud",https://www.carrefour.es/supermercado/toallitas-multiusos-limpieza-carrefour-40-ud/R-VC4AECOMM-267689/p,https://static.carrefour.es/hd_350x_/img_pim_food/267689_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,"Lejía blanca Neutrex 1,9 l.","3,25 €","1,71 €/l",https://www.carrefour.es/supermercado/lejia-blanca-neutrex-19-l/R-VC4AECOMM-744385/p,https://static.carrefour.es/hd_350x_/img_pim_food/744385_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Gel WC spa Carrefour Expert 1 l.,"1,13 €","1,13 €/l",https://www.carrefour.es/supermercado/gel-wc-spa-carrefour-expert-1-l/R-VC4AECOMM-105796/p,https://static.carrefour.es/hd_350x_/img_pim_food/105796_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Ambientador automático lavanda recambio Essential Carrefour 1 ud.,"1,80 €","7,20 €/l",https://www.carrefour.es/supermercado/ambientador-automatico-lavanda-recambio-essential-carrefour-1-ud/R-VC4AECOMM-655027/p,https://static.carrefour.es/hd_350x_/img_pim_food/655027_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Detergente en capsulas 5en1 optima clean Expert Carrefour 30 lavados.,"6,59 €","0,22 €/lavado",https://www.carrefour.es/supermercado/detergente-en-capsulas-5en1-optima-clean-expert-carrefour-30-lavados/R-VC4AECOMM-428307/p,https://static.carrefour.es/hd_350x_/img_pim_food/428307_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Bolsas para bocadillo Carrefour Expert 120 ud.,"2,25 €","0,02 €/ud",https://www.carrefour.es/supermercado/bolsas-para-bocadillo-carrefour-expert-120-ud/R-prod392802/p,https://static.carrefour.es/hd_350x_/img_pim_food/467793_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Detergente en polvo Original Ariel 80 lavados.,"27,30 €","0,34 €/lavado",https://www.carrefour.es/supermercado/detergente-en-polvo-original-ariel-80-lavados/R-VC4AECOMM-765977/p,https://static.carrefour.es/hd_350x_/img_pim_food/765977_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Limpiador baño antical Expert Carrefour 750 ml.,"1,57 €","2,09 €/l",https://www.carrefour.es/supermercado/limpiador-bano-antical-expert-carrefour-750-ml/R-521001236/p,https://static.carrefour.es/hd_350x_/img_pim_food/587578_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Vela perfumada canela Carrefour Essential 1 ud.,"1,85 €","1,85 €/ud",https://www.carrefour.es/supermercado/vela-perfumada-canela-carrefour-essential-1-ud/R-VC4AECOMM-547575/p,https://static.carrefour.es/hd_350x_/img_pim_food/547575_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Detergente en polvo con jabón de Marsella Carrefour Essential 100 lavados.,"11,55 €","0,12 €/lavado",https://www.carrefour.es/supermercado/detergente-en-polvo-con-jabon-de-marsella-carrefour-essential-100-lavados/R-VC4AECOMM-664178/p,https://static.carrefour.es/hd_350x_/img_pim_food/664178_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Limpiahogar multisuperficies con oxígeno activo Chubb 1 l.,"1,58 €","1,58 €/l",https://www.carrefour.es/supermercado/limpiahogar-multisuperficies-con-oxigeno-activo-chubb-1-l/R-805505061/p,https://static.carrefour.es/hd_350x_/img_pim_food/783634_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,2 Guantes satinados de Látex Carrefour  G - Amarillo,"0,70 €","0,70 €/ud",https://www.carrefour.es/supermercado/2-guantes-satinados-de-latex-carrefour-g-amarillo/R-818900234/p,https://static.carrefour.es/hd_350x_/img_pim_food/947057_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Limpia lavadoras Carrefour 250 ml.,"2,15 €","8,60 €/l",https://www.carrefour.es/supermercado/limpia-lavadoras-carrefour-250-ml/R-fprod1460441/p,https://static.carrefour.es/hd_350x_/img_pim_food/400399_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,2 Guantes flocados de Látex Carrefour  M - Rosa,"1,38 €","1,38 €/ud",https://www.carrefour.es/supermercado/2-guantes-flocados-de-latex-carrefour-m-rosa/R-818900238/p,https://static.carrefour.es/hd_350x_/img_pim_food/947063_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Ambientador eléctrico manzana canela Essential recambio Carrefour 1 ud.,"1,28 €",64 €/l,https://www.carrefour.es/supermercado/ambientador-electrico-manzana-canela-essential-recambio-carrefour-1-ud/R-VC4AECOMM-406629/p,https://static.carrefour.es/hd_350x_/img_pim_food/406629_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Papel higiénico Dermo Cuidado Scottex 18 rollos,"14,79 €","0,82 €/ud",https://www.carrefour.es/supermercado/papel-higienico-dermo-cuidado-scottex-18-rollos/R-VC4AECOMM-699453/p,https://static.carrefour.es/hd_350x_/img_pim_food/699453_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,"Limpiahogar multisuperficies con bioalcohol Tenn 1,3 l.","3,59 €","2,76 €/l",https://www.carrefour.es/supermercado/limpiahogar-multisuperficies-con-bioalcohol-tenn-13-l/R-521001811/p,https://static.carrefour.es/hd_350x_/img_pim_food/793353_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Lavavajillas a máquina en pastillas Classic Carrefour Expert 50 ud.,"3,75 €","0,07 €/lavado",https://www.carrefour.es/supermercado/lavavajillas-a-maquina-en-pastillas-classic-carrefour-expert-50-ud/R-VC4AECOMM-073479/p,https://static.carrefour.es/hd_350x_/img_pim_food/073479_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Jarra de Cristal 1 L,,"6,99 €/ud",https://www.carrefour.es/supermercado/jarra-de-cristal-1-l/R-VC4AECOMM-175172/p,https://static.carrefour.es/hd_350x_/img_pim_food/175172_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Limpiamáquinas Finish 250 ml.,"3,75 €",15 €/l,https://www.carrefour.es/supermercado/limpiamaquinas-finish-250-ml/R-521001505/p,https://static.carrefour.es/hd_350x_/img_pim_food/119479_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,"Detergente en capsulas 5en1 optimal clean frescura alpina Expert Carrefour 30 lavados,","6,59 €","0,22 €/lavado",https://www.carrefour.es/supermercado/detergente-en-capsulas-5en1-optimal-clean-frescura-alpina-expert-carrefour-30-lavados/R-VC4AECOMM-428422/p,https://static.carrefour.es/hd_350x_/img_pim_food/428422_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Gel para lavavajillas limón desengrasante Finish 50 lavados.,"10,85 €","0,22 €/lavado",https://www.carrefour.es/supermercado/gel-para-lavavajillas-limon-desengrasante-finish-50-lavados/R-835176073/p,https://static.carrefour.es/hd_350x_/img_pim_food/970927_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Bolsas de congelación grandes Carrefour 15 ud.,"1,26 €","0,08 €/ud",https://www.carrefour.es/supermercado/bolsas-de-congelacion-grandes-carrefour-15-ud/R-fprod1460579/p,https://static.carrefour.es/hd_350x_/img_pim_food/403974_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Ambientador lavavajillas limón Carrefour Expert 2 ud.,"1,50 €","0,75 €/ud",https://www.carrefour.es/supermercado/ambientador-lavavajillas-limon-carrefour-expert-2-ud/R-VC4AECOMM-116053/p,https://static.carrefour.es/hd_350x_/img_pim_food/116053_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Detergente líquido frescor alpino Ariel 40  lavados.,"19,45 €","0,49 €/lavado",https://www.carrefour.es/supermercado/detergente-liquido-frescor-alpino-ariel-40-lavados/R-prod261570/p,https://static.carrefour.es/hd_350x_/img_pim_food/764882_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Set de  Servilletas  1 capa de Celulosa RENOVA Red Label 140pz - Color y Decoradas,"2,99 €","0,02 €/ud",https://www.carrefour.es/supermercado/set-de-servilletas-1-capa-de-celulosa-renova-red-label-140pz-color-y-decoradas/R-521007544/p,https://static.carrefour.es/hd_350x_/img_pim_food/390004_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Fregasuelos multi superficies frescor intenso higieniza y perfuma aroma lavanda Disiclin 1000 ml.,"1,95 €","1,95 €/l",https://www.carrefour.es/supermercado/fregasuelos-multi-superficies-frescor-intenso-higieniza-y-perfuma-aroma-lavanda-disiclin-1000-ml/R-fprod1220398/p,https://static.carrefour.es/hd_350x_/img_pim_food/278588_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Suavizante concentrado cielo azul Vernel 80 lavados.,"5,35 €","0,07 €/lavado",https://www.carrefour.es/supermercado/suavizante-concentrado-cielo-azul-vernel-80-lavados/R-VC4AECOMM-473738/p,https://static.carrefour.es/hd_350x_/img_pim_food/473738_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Bayeta Rollo 200x36 cm CARREFOUR HOME - Amarilla,"1,15 €","0,57 €/m",https://www.carrefour.es/supermercado/bayeta-rollo-200x36-cm-carrefour-home-amarilla/R-609302146/p,https://static.carrefour.es/hd_350x_/img_pim_food/261171_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Suavizante concentrado dulzzia Carrefour Essential 80 lavados.,"2,15 €","0,03 €/lavado",https://www.carrefour.es/supermercado/suavizante-concentrado-dulzzia-carrefour-essential-80-lavados/R-VC4AECOMM-518390/p,https://static.carrefour.es/hd_350x_/img_pim_food/518390_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,"Lejía frescor verde Neutrex 1,9 l.","3,35 €","1,76 €/l",https://www.carrefour.es/supermercado/lejia-frescor-verde-neutrex-19-l/R-VC4AECOMM-744374/p,https://static.carrefour.es/hd_350x_/img_pim_food/744374_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Colgador WC agua azul Pato 1 ud.,"2,45 €","2,45 €/ud",https://www.carrefour.es/supermercado/colgador-wc-agua-azul-pato-1-ud/R-698405765/p,https://static.carrefour.es/hd_350x_/img_pim_food/324397_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Suavizante concentrado vainilla y orquídea Essential Carrefour 80 lavados.,"1,90 €","0,02 €/lavado",https://www.carrefour.es/supermercado/suavizante-concentrado-vainilla-y-orquidea-essential-carrefour-80-lavados/R-VC4AECOMM-371974/p,https://static.carrefour.es/hd_350x_/img_pim_food/371974_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Quitagrasas con jabón de Marsella Essential Carrefour 750 ml.,"1,36 €","1,81 €/l",https://www.carrefour.es/supermercado/quitagrasas-con-jabon-de-marsella-essential-carrefour-750-ml/R-VC4AECOMM-689652/p,https://static.carrefour.es/hd_350x_/img_pim_food/689652_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Toallitas desinfectantes multiusos sin lejía Sanytol 30 ud.,"2,55 €","0,09 €/ud",https://www.carrefour.es/supermercado/toallitas-desinfectantes-multiusos-sin-lejia-sanytol-30-ud-sanytol/R-789391523/p,https://static.carrefour.es/hd_350x_/img_pim_food/884087_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Bolsas de congelación cierre doble zip medianas Expert Carrefour 20 ud.,"1,16 €","0,06 €/ud",https://www.carrefour.es/supermercado/bolsas-de-congelacion-cierre-doble-zip-medianas-expert-carrefour-20-ud/R-fprod1460576/p,https://static.carrefour.es/hd_350x_/img_pim_food/403981_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Bayeta especial de Microfibra  Carrefour   - Azul,"0,85 €","0,85 €/ud",https://www.carrefour.es/supermercado/bayeta-especial-de-microfibra-carrefour-azul/R-609801004/p,https://static.carrefour.es/hd_350x_/img_pim_food/257843_00_1.jpg,Disponible
08-04-2025,21:09:22,Limpieza y Hogar,Suavizante concentrado azul Sublim 80 lavados.,"1,86 €","0,02 €/lavado",https://www.carrefour.es/supermercado/suavizante-concentrado-azul-sublim-80-lavados/R-VC4AECOMM-507354/p,https://static.carrefour.es/hd_350x_/img_pim_food/507354_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Higienizante textil Asevi 720 ml.,"2,99 €","4,15 €/l",https://www.carrefour.es/supermercado/higienizante-textil-asevi-720-ml/R-VC4AECOMM-506293/p,https://static.carrefour.es/hd_350x_/img_pim_food/506293_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Escoba Multiusos  VIGAR  - Surtido,"2,59 €","2,59 €/ud",https://www.carrefour.es/supermercado/escoba-multiusos-vigar-surtido/R-829517853/p,https://static.carrefour.es/hd_350x_/img_pim_food/310222_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Lavavajillas máquina Todo en 1 aroma naranja en cápsulas Fairy 60 ud.,"10,55 €","0,18 €/lavado",https://www.carrefour.es/supermercado/lavavajillas-maquina-todo-en-1-aroma-naranja-en-capsulas-fairy-60-ud/R-847300411/p,https://static.carrefour.es/hd_350x_/img_pim_food/025773_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Limpiador vitrocerámica e inducción en crema Vitroclen 450 ml.,"5,78 €","12,84 €/l",https://www.carrefour.es/supermercado/limpiador-vitroceramica-e-induccion-en-crema-vitroclen-450-ml/R-521009076/p,https://static.carrefour.es/hd_350x_/img_pim_food/796365_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Discos wc activos aroma lima recambio Pato 2 ud.,"5,45 €","2,72 €/ud",https://www.carrefour.es/supermercado/discos-wc-activos-aroma-lima-recambio-pato-2-ud/R-583901519/p,https://static.carrefour.es/hd_350x_/img_pim_food/300392_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Detergente líquido ropa oscura Norit 40 lavados.,"7,35 €","0,18 €/lavado",https://www.carrefour.es/supermercado/detergente-liquido-ropa-oscura-norit-40-lavados/R-756203005/p,https://static.carrefour.es/hd_350x_/img_pim_food/765350_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,"Set de 3 Botes Rectangulares de Plástico CRF HOME Carrefour 0,9 L. - Transparente","2,55 €","0,85 €/ud",https://www.carrefour.es/supermercado/set-de-3-botes-rectangulares-de-plastico-crf-home-carrefour-09-l-transparente/R-609801630/p,https://static.carrefour.es/hd_350x_/img_pim_food/729958_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Escoba de interior antichoque Carrefour - Gris,"3,95 €","3,95 €/ud",https://www.carrefour.es/supermercado/escoba-de-interior-antichoque-carrefour-gris/R-655302080/p,https://static.carrefour.es/hd_350x_/img_pim_food/819867_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Ambientador de mecha ropa limpia Carrefour Essential 375 ml.,"1,64 €","4,37 €/l",https://www.carrefour.es/supermercado/ambientador-de-mecha-ropa-limpia-carrefour-essential-375-ml/R-VC4AECOMM-683854/p,https://static.carrefour.es/hd_350x_/img_pim_food/683854_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Ambientador mikado fragancia vainilla y coco Carrefour Essential 1 ud.,"2,45 €","54,44 €/l",https://www.carrefour.es/supermercado/ambientador-mikado-fragancia-vainilla-y-coco-carrefour-essential-1-ud/R-VC4AECOMM-094963/p,https://static.carrefour.es/hd_350x_/img_pim_food/094963_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Friegasuelos concentrado cítrico Carrefour Expert 1 l.,"1,65 €","1,65 €/l",https://www.carrefour.es/supermercado/friegasuelos-concentrado-citrico-carrefour-expert-1-l/R-VC4AECOMM-675807/p,https://static.carrefour.es/hd_350x_/img_pim_food/675807_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Quitamanchas sin manchas recambio KH-7 780 ml.,"4,85 €","6,22 €/l",https://www.carrefour.es/supermercado/quitamanchas-sin-manchas-recambio-kh-7-780-ml/R-VC4AECOMM-340086/p,https://static.carrefour.es/hd_350x_/img_pim_food/340086_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Toallitas para wc frescor fresco Carrefour 40 ud.,"0,99 €","0,02 €/ud",https://www.carrefour.es/supermercado/toallitas-para-wc-frescor-fresco-carrefour-40-ud/R-694608968/p,https://static.carrefour.es/hd_350x_/img_pim_food/093840_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Papel de horno Albal 8 metros.,"3,29 €","0,41 €/m",https://www.carrefour.es/supermercado/papel-de-horno-albal-8-metros/R-521001379/p,https://static.carrefour.es/hd_350x_/img_pim_food/038077_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Perfume para la ropa en perlas vainilla y coco Essential Carrefour 275 g.,"3,85 €",14 €/kg,https://www.carrefour.es/supermercado/perfume-para-la-ropa-en-perlas-vainilla-y-coco-essential-carrefour-275-g/R-VC4AECOMM-337734/p,https://static.carrefour.es/hd_350x_/img_pim_food/337734_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Detergente en cápsulas original Ariel 44 lavados.,"21,70 €","0,49 €/lavado",https://www.carrefour.es/supermercado/detergente-en-capsulas-original-ariel-44-lavados/R-VC4AECOMM-539346/p,https://static.carrefour.es/hd_350x_/img_pim_food/539346_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Detergente liquido quitamanchas Expert Carrefour 44 lavados.,"4,05 €","0,09 €/lavado",https://www.carrefour.es/supermercado/detergente-liquido-quitamanchas-expert-carrefour-44-lavados/R-VC4AECOMM-529084/p,https://static.carrefour.es/hd_350x_/img_pim_food/529084_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Limpiador multiusos Las 3 Brujas 750 ml.,"2,75 €","3,67 €/l",https://www.carrefour.es/supermercado/limpiador-multiusos-las-3-brujas-750-ml/R-857400486/p,https://static.carrefour.es/hd_350x_/img_pim_food/467256_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Ambientador eléctrico flores de cerezo Essential recambio Carrefour 1 ud.,"1,28 €",64 €/l,https://www.carrefour.es/supermercado/ambientador-electrico-flores-de-cerezo-essential-recambio-carrefour-1-ud/R-VC4AECOMM-406590/p,https://static.carrefour.es/hd_350x_/img_pim_food/406590_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Insecticida eléctrico antimosquitos líquido recambio Carrefour 1 ud.,"1,84 €","1,84 €/ud",https://www.carrefour.es/supermercado/insecticida-electrico-antimosquitos-liquido-recambio-carrefour-1-ud/R-521001846/p,https://static.carrefour.es/hd_350x_/img_pim_food/231441_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Papel de cocina Jumbo Scottex 1 rollo.,"3,55 €","3,55 €/ud",https://www.carrefour.es/supermercado/papel-de-cocina-jumbo-scottex-1-rollo/R-521028558/p,https://static.carrefour.es/hd_350x_/img_pim_food/505567_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Papel higiénico ecológico Carrefour Eco Planet 4 rollos.,"3,29 €","0,82 €/ud",https://www.carrefour.es/supermercado/papel-higienico-ecologico-carrefour-eco-planet-4-rollos/R-794633698/p,https://static.carrefour.es/hd_350x_/img_pim_food/895034_00_1.jpg,Disponible
08-04-2025,21:10:05,Limpieza y Hogar,Papel de cocina Mega3 Foxy 6 rollos.,"11,65 €","1,94 €/ud",https://www.carrefour.es/supermercado/papel-de-cocina-mega3-foxy-6-rollos/R-prod220396/p,https://static.carrefour.es/hd_350x_/img_pim_food/268281_00_1.jpg,Disponible
